step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s1_stopped,s1_accumulated_waiting_time,s1_average_speed,s1_average_acceleration,s2_stopped,s2_accumulated_waiting_time,s2_average_speed,s2_average_acceleration,s3_stopped,s3_accumulated_waiting_time,s3_average_speed,s3_average_acceleration,s4_stopped,s4_accumulated_waiting_time,s4_average_speed,s4_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
55.0,34,7,60.0,135.55304165523546,1.7647058823529411,7.624183212187688,-0.09949194506505755,3.986854166330455,103818.92244435711,973.9367312523357,33113.848862579405,0.125533154645287,0.1672696632685816,0.0472252992622299,1,33.0,0.5000707360658767,-0.2514228859826699,3,11.0,0.5000707360658767,-0.2514228859826699,2,10.0,0.5000707360658767,-0.2514228859826699,1,10.0,0.5000707360658767,-0.2514228859826699,7,64.0,75.95658666590415
60.0,34,9,98.0,108.19243919441737,2.8823529411764706,5.7679283251478335,0.046526633837634744,3.182130564541688,91976.42220651898,862.8532949704515,29337.012028995356,0.11688909903443707,0.16496758808609283,0.05944735156874669,2,37.0,0.285515800150206,-0.11523597967766809,3,26.0,0.285515800150206,-0.11523597967766809,3,22.0,0.285515800150206,-0.11523597967766809,1,15.0,0.285515800150206,-0.11523597967766809,9,100.0,60.54220154007609
65.0,36,12,127.0,49.390395446895404,3.5277777777777777,4.885494463791989,0.008222545257946265,1.371955429080428,78732.80109092189,697.5865426700306,25113.115536121095,0.09785883135209344,0.16988231224906078,0.07572528486306775,7,62.0,0.49601153124968556,-0.033570787802409546,2,32.0,0.49601153124968556,-0.033570787802409546,3,37.0,0.49601153124968556,-0.033570787802409546,0,0.0,0.49601153124968556,-0.033570787802409546,12,131.0,15.766273022408853
70.0,37,14,190.0,65.2548271742384,5.135135135135135,4.638681490801873,-0.07735194482788402,1.763643977682119,97272.29012568029,838.5529951845397,31026.460821827968,0.11674767140467505,0.18254239113804036,0.09009793112395453,7,94.0,0.35443070920457076,-0.47089310173620125,4,50.0,0.35443070920457076,-0.47089310173620125,3,54.0,0.35443070920457076,-0.47089310173620125,0,0.0,0.35443070920457076,-0.47089310173620125,14,198.0,48.64901520292101
75.0,34,17,235.0,57.29729882414203,6.911764705882353,3.55718608916639,0.007936201010555203,1.6852146712982952,93748.93254809757,879.4932074092332,29902.769051913936,0.09239605661459027,0.17641028677481788,0.1084607901993994,7,119.0,0.20790318318809164,-0.1959502790671772,4,70.0,0.20790318318809164,-0.1959502790671772,4,68.0,0.20790318318809164,-0.1959502790671772,2,8.0,0.20790318318809164,-0.1959502790671772,17,265.0,36.792690311138855
80.0,33,11,185.0,126.26300648865067,5.606060606060606,4.026726437029586,0.43679238458002556,3.826151711777293,102861.30932466731,994.212221359517,32809.00330486406,0.10652868652211878,0.17982179529015344,0.07193120607400115,3,116.0,0.309607715937831,0.7343310699056774,4,92.0,0.309607715937831,0.7343310699056774,4,61.0,0.309607715937831,0.7343310699056774,0,9.0,0.309607715937831,0.7343310699056774,11,278.0,87.12632500526404
85.0,34,10,212.0,110.041795013496,6.235294117647059,5.467907343390822,0.1594562828289223,3.236523382749882,102208.28958998575,958.8406032859765,32600.580511723198,0.1471350188251105,0.2025829756266491,0.06621373897237517,3,114.0,0.5295828344339643,0.386664688265434,4,112.0,0.5295828344339643,0.386664688265434,3,33.0,0.5295828344339643,0.386664688265434,0,2.0,0.5295828344339643,0.386664688265434,10,261.0,96.6434453319846
90.0,37,13,268.0,-28.65832281129508,7.243243243243243,5.054612193025873,-0.42506786805214264,-0.7745492651701372,72873.67872081962,628.2217464427858,23244.204618383075,0.18305146522223836,0.2322892958217129,0.08898682039942592,3,117.0,0.43800405517907337,-0.5062454687263848,8,144.0,0.43800405517907337,-0.5062454687263848,2,31.0,0.43800405517907337,-0.5062454687263848,0,2.0,0.43800405517907337,-0.5062454687263848,13,294.0,-19.70652625970226
95.0,36,19,324.0,31.95851607729382,9.0,3.433566433086764,-0.2411598070316401,0.8877365577026061,92604.25926071165,820.4939529489975,29537.782306163914,0.17823266516139336,0.22711335864356733,0.1297101207077078,5,136.0,0.2680163039990412,-0.31339799998158535,9,186.0,0.2680163039990412,-0.31339799998158535,2,22.0,0.2680163039990412,-0.31339799998158535,3,11.0,0.2680163039990412,-0.31339799998158535,19,355.0,17.591770947389527
100.0,39,26,438.0,78.08477030278294,11.23076923076923,3.3791622667741525,0.0022273380861606304,2.002173597507255,106868.30223337276,874.0394862578909,34087.539964057745,0.20868639939375788,0.23955022710188376,0.17683005935347276,6,163.0,0.25124695256735163,-0.009871003954389501,11,237.0,0.25124695256735163,-0.009871003954389501,4,30.0,0.25124695256735163,-0.009871003954389501,5,30.0,0.25124695256735163,-0.009871003954389501,26,460.0,65.70523067006314
